affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,,
T&B,Calculatenewpremium,7256,NA,14127,6671,Jan-98,VOLKSWAGEN,12/10/2019,NA,NA,1108.44,2003,January,NA,Y,NA,12/10/2019,,
Seguros International Ltd.,Incompleterequest,7257,NA,10339,1061,Jul-75,VOLKSWAGEN,12/10/2019,NA,NA,307.8,2008,October,Y,NA,NA,12/10/2019,,
other,Calculatenewpremium,7258,NA,14078,4661,Nov-62,MAZDA,12/10/2019,NA,NA,375.24,1992,April,NA,NA,Y,12/10/2019,,
other,Incompleterequest,7259,NA,14078,4661,Nov-62,MAZDA,12/10/2019,NA,NA,544.68,2016,September,NA,NA,Y,12/10/2019,,
Insuro,Tailoredofferrejected,7260,NA,14128,4906,Oct-72,BMW,12/10/2019,NA,NA,0,2016,August,N,N,N,12/12/2019,,
T&B,Incompleterequest,7261,NA,14129,9545,Jun-95,MERCEDES-BENZ,12/10/2019,NA,NA,770.52,2002,January,Y,NA,NA,12/10/2019,,
other,Policycreated,7262,11528,14130,6931,Apr-65,DAEWOO,12/10/2019,12/10/2019,12/11/2019,463.08,2003,January,Y,NA,NA,12/10/2019,,
other,Policycreated,7263,11529,14131,1016,Apr-93,VOLVO,12/10/2019,12/10/2019,12/11/2019,499.28,1997,November,Y,NA,NA,12/10/2019,,
Insuro,Incompleterequest,7264,NA,12756,6932,Aug-97,OPEL,12/10/2019,NA,NA,420.72,2006,June,Y,NA,NA,12/10/2019,,
Insuro,Incompleterequest,7265,NA,12756,6932,Aug-97,OPEL,12/10/2019,NA,NA,403.2,2006,June,Y,NA,NA,12/10/2019,,
T&B,Tailoredofferrejected,7266,NA,14132,6964,Nov-86,MITSUBISHI,12/10/2019,NA,NA,594.12,2004,March,Y,NA,NA,12/12/2019,,
other,Calculatenewpremium,7267,NA,14133,1067,Mar-90,KIA,12/10/2019,NA,NA,773.04,2014,November,NA,NA,Y,12/10/2019,,
other,Policycreated,7268,11530,14134,4251,Jul-90,VOLVO,12/10/2019,12/10/2019,1/17/2020,689.04,2018,August,NA,NA,Y,12/10/2019,,
Insuro,Policycreated,7269,11531,14135,3894,Aug-75,MERCEDES-BENZ,12/10/2019,12/10/2019,12/11/2019,211.08,1999,May,Y,NA,NA,12/10/2019,,
Insuro,Calculatenewpremium,7270,NA,14136,3994,Mar-54,OPEL,12/10/2019,NA,NA,194.64,1998,March,Y,NA,NA,12/10/2019,,
T&B,Calculatenewpremium,7271,NA,14137,1628,Nov-95,HYUNDAI,12/10/2019,NA,NA,1094.64,2004,May,NA,NA,Y,12/10/2019,,
other,Calculatenewpremium,7272,NA,14138,1951,Mar-93,KIA,12/10/2019,NA,NA,649.44,2011,January,NA,Y,NA,12/10/2019,,
Seguros International Ltd.,Calculatenewpremium,7273,NA,14139,2512,Jun-60,AUDI,12/10/2019,NA,NA,836.52,2006,October,NA,NA,Y,12/10/2019,,
Insuro,Calculatenewpremium,7274,NA,14140,3523,Jan-86,BMW,12/10/2019,NA,NA,0,2012,September,N,N,N,12/10/2019,,
T&B,Calculatenewpremium,7275,NA,14141,3526,Jan-00,FORD,12/10/2019,NA,NA,3655.8,2002,September,Y,NA,NA,12/10/2019,,
Insuro,Incompleterequest,7276,NA,13307,8031,Apr-98,SUZUKI,12/10/2019,NA,NA,474.72,1999,May,Y,NA,NA,12/10/2019,,
Seguros International Ltd.,Calculatenewpremium,7277,NA,14139,2512,Jun-60,AUDI,12/10/2019,NA,NA,836.52,2006,October,NA,NA,Y,12/10/2019,,
Seguros International Ltd.,Tailoredofferrejected,7278,NA,14139,2512,Jun-60,AUDI,12/10/2019,NA,NA,836.52,2006,October,NA,NA,Y,12/11/2019,,
Seguros International Ltd.,Policycreated,7279,11532,14142,5583,Sep-81,CITROEN,12/10/2019,12/10/2019,12/24/2019,266.39,2010,January,NA,Y,NA,12/11/2019,,
T&B,Incompleterequest,7280,NA,14141,3526,Jan-00,FORD,12/10/2019,NA,NA,3655.8,2002,September,Y,NA,NA,12/10/2019,,
T&B,Policycreated,7281,11533,14141,3526,Aug-77,FORD,12/10/2019,12/10/2019,12/11/2019,1171.32,2002,September,Y,NA,NA,12/10/2019,,
other,Calculatenewpremium,7282,NA,14143,2498,Jan-67,PEUGEOT,12/10/2019,NA,NA,697.68,2015,November,NA,NA,Y,12/10/2019,,
Seguros International Ltd.,Calculatenewpremium,7283,NA,14144,1276,Nov-74,PEUGEOT,12/10/2019,NA,NA,331.8,2009,September,NA,Y,NA,12/10/2019,,
T&B,Waitresponsebackoffice,7284,11534,14145,3082,Mar-91,AUDI,12/11/2019,12/11/2019,12/11/2019,1863.6,2015,February,NA,NA,Y,12/11/2019,,
other,Incompleterequest,7285,NA,14146,2681,Jan-82,MAZDA,12/11/2019,NA,NA,529.8,2009,October,NA,NA,Y,12/11/2019,,
T&B,Waitresponsebackoffice,7286,11535,13021,2552,Jul-50,TOYOTA,12/11/2019,12/11/2019,1/1/2020,444.36,2011,December,NA,NA,Y,12/11/2019,,
other,Incompleterequest,7287,NA,14147,2134,Jan-72,DAIHATSU,12/11/2019,NA,NA,277.08,2008,May,NA,NA,Y,12/11/2019,,
Insuro,Tailoredofferrequested,7288,NA,13307,8031,Apr-98,SUZUKI,12/11/2019,NA,NA,522.48,1999,May,NA,Y,NA,12/11/2019,,
other,Calculatenewpremium,7289,NA,13901,1701,Feb-54,RENAULT,12/11/2019,NA,NA,546.24,2014,January,NA,NA,Y,12/11/2019,,
T&B,Calculatenewpremium,7290,NA,14148,9613,Oct-84,VOLKSWAGEN,12/11/2019,NA,NA,339.48,2005,October,NA,Y,NA,12/11/2019,,
other,Calculatenewpremium,7291,NA,14149,2957,NA,OPEL,12/11/2019,NA,NA,1184.52,2017,April,NA,NA,Y,12/11/2019,,
T&B,Personaloffer,7292,NA,14150,2742,May-57,VOLVO,12/11/2019,NA,NA,0,2001,November,NA,NA,NA,12/12/2019,,
Insuro,Calculatenewpremium,7293,NA,14151,9755,Oct-88,RENAULT,12/11/2019,NA,NA,219.96,2003,January,NA,Y,NA,12/11/2019,,
other,Incompleterequest,7294,NA,14152,7157,Feb-54,MAZDA,12/11/2019,NA,12/12/2019,599.04,2014,June,NA,NA,Y,12/11/2019,,
other,Waitresponsebackoffice,7295,11536,14152,7157,Feb-54,MAZDA,12/11/2019,12/11/2019,12/12/2019,516.84,2014,June,NA,NA,Y,12/11/2019,,
other,Incompleterequest,7296,NA,14153,7441,Jan-84,VOLKSWAGEN,12/11/2019,NA,NA,861.12,2012,July,NA,NA,Y,12/11/2019,,
T&B,Personaloffer,1674,NA,14154,3328,Oct-56,HYUNDAI,12/11/2019,NA,NA,285,2005,September,Y,NA,NA,12/11/2019,,
T&B,Calculatenewpremium,7297,NA,14155,2555,Sep-59,VOLKSWAGEN,12/11/2019,NA,NA,351.84,2002,April,NA,Y,NA,12/11/2019,,
Insuro,Incompleterequest,7298,NA,14156,7331,Aug-74,NISSAN,12/11/2019,NA,NA,909.84,2015,June,NA,NA,Y,12/11/2019,,
other,Incompleterequest,7299,NA,10338,2718,Oct-73,OPEL,12/11/2019,NA,NA,397.08,2008,April,Y,NA,NA,12/11/2019,,
T&B,Calculatenewpremium,7300,NA,14157,1275,Oct-89,SKODA,12/11/2019,NA,NA,504.6,2000,October,Y,NA,NA,12/11/2019,,
T&B,Waitresponsebackoffice,7301,11537,14158,3079,Feb-90,SEAT,12/11/2019,12/11/2019,12/12/2019,1473.24,2012,March,NA,NA,Y,12/11/2019,,
T&B,Personaloffer,7302,NA,14159,6641,Jul-57,PEUGEOT,12/11/2019,NA,NA,204.48,1999,February,Y,NA,NA,12/12/2019,,
T&B,Incompleterequest,7303,NA,14160,3223,Apr-47,MITSUBISHI,12/11/2019,NA,NA,669.12,2015,August,NA,NA,Y,12/11/2019,,
Insuro,Incompleterequest,7304,NA,14161,8085,Oct-84,VOLVO,12/11/2019,NA,NA,332.16,2005,May,Y,NA,NA,12/11/2019,,
T&B,Calculatenewpremium,7305,NA,14155,2555,Sep-51,VOLKSWAGEN,12/11/2019,NA,NA,359.76,2002,April,NA,Y,NA,12/11/2019,,
T&B,Calculatenewpremium,7306,NA,14162,7751,Mar-98,BMW,12/11/2019,NA,NA,NA,2005,August,N,N,N,12/11/2019,,
other,Calculatenewpremium,7307,NA,14163,3972,Dec-73,LAND ROVER,12/12/2019,NA,NA,1584,2016,April,NA,NA,Y,12/12/2019,,
T&B,Incompleterequest,7308,NA,14164,2713,Dec-95,HYUNDAI,12/12/2019,NA,NA,971.04,2012,March,Y,NA,NA,12/12/2019,,
other,Incompleterequest,7309,NA,14165,1061,Nov-61,AUDI,12/12/2019,NA,NA,1457.88,2014,November,NA,NA,Y,12/12/2019,,
other,Calculatenewpremium,7310,NA,14166,4521,Jul-96,PEUGEOT,12/12/2019,NA,NA,607.08,2016,April,Y,NA,NA,12/12/2019,,
Seguros International Ltd.,Calculatenewpremium,7311,NA,14167,7908,May-77,PEUGEOT,12/12/2019,NA,NA,504.12,2011,September,NA,NA,Y,12/12/2019,,
T&B,Personaloffer,7312,NA,14168,5036,Mar-65,BMW,12/12/2019,NA,NA,267.48,2005,January,Y,NA,NA,12/13/2019,,
Seguros International Ltd.,Incompleterequest,7313,NA,14169,5707,May-93,BMW,12/12/2019,NA,NA,660.24,2014,April,NA,Y,NA,12/12/2019,,
other,Waitresponsebackoffice,7314,11538,14170,2231,Jan-79,RENAULT,12/12/2019,12/12/2019,12/13/2019,485.28,2013,March,NA,NA,Y,12/12/2019,,
other,Waitresponsebackoffice,7315,11539,14171,3958,Jan-69,RENAULT,12/12/2019,12/12/2019,12/19/2019,488.52,2016,October,NA,NA,Y,12/12/2019,,
Seguros International Ltd.,Incompleterequest,7316,NA,13557,3249,Feb-96,SEAT,12/12/2019,NA,NA,0,2004,August,Y,NA,NA,12/12/2019,,
Insuro,Incompleterequest,7317,NA,12756,6932,Jun-60,VOLKSWAGEN,12/12/2019,NA,NA,340.44,2008,February,NA,NA,Y,12/12/2019,,
Seguros International Ltd.,Personaloffer,7318,NA,13557,3249,Feb-96,SEAT,12/12/2019,NA,NA,0,2004,August,Y,NA,NA,12/13/2019,,
Insuro,Incompleterequest,7319,NA,12756,6932,Aug-97,VOLKSWAGEN,12/12/2019,NA,NA,845.4,2008,February,Y,NA,NA,12/12/2019,,
Insuro,Incompleterequest,7320,NA,14172,6821,Feb-76,CITROEN,12/12/2019,NA,NA,398.28,2011,January,NA,Y,NA,12/12/2019,,
other,Incompleterequest,7321,NA,14173,5351,Apr-67,RENAULT,12/12/2019,NA,NA,564.6,2010,March,NA,NA,Y,12/12/2019,,
T&B,Personaloffer,7322,NA,14174,3532,Jul-41,RENAULT,12/12/2019,NA,NA,313.68,1998,October,Y,NA,NA,12/13/2019,,
T&B,Calculatenewpremium,7323,NA,14104,7091,Apr-90,VOLKSWAGEN,12/12/2019,NA,NA,477.96,2004,March,NA,NA,Y,12/12/2019,,
T&B,Personaloffer,7324,NA,14104,7091,Apr-90,VOLKSWAGEN,12/12/2019,NA,NA,285.72,2004,March,Y,NA,NA,12/13/2019,,
Insuro,Incompleterequest,7325,NA,13307,8031,Apr-98,SUZUKI,12/12/2019,NA,NA,1102.44,1999,May,Y,NA,NA,12/12/2019,,
Seguros International Ltd.,Waitresponsebackoffice,7326,11540,14001,3992,Dec-79,NISSAN,12/12/2019,12/12/2019,12/14/2019,287.04,2012,February,NA,NA,Y,12/12/2019,,
other,Incompleterequest,7327,NA,14175,6093,Jun-93,OPEL,12/12/2019,NA,NA,743.28,2013,April,NA,Y,NA,12/12/2019,,
T&B,Waitresponsebackoffice,7328,11541,14080,4233,Oct-54,FIAT,12/12/2019,12/12/2019,1/16/2020,196.28,2005,May,Y,NA,NA,12/13/2019,,
T&B,Personaloffer,7329,NA,14176,5268,Aug-86,PEUGEOT,12/12/2019,NA,NA,322.32,2005,September,Y,NA,NA,12/13/2019,,
T&B,Calculatenewpremium,7330,NA,14177,7471,Aug-58,DAEWOO,12/13/2019,NA,NA,207.96,2004,February,NA,Y,NA,12/13/2019,,
T&B,Calculatenewpremium,7331,NA,14178,1181,May-45,VOLVO,12/13/2019,NA,NA,664.56,2005,March,NA,Y,NA,12/13/2019,,
Insuro,Incompleterequest,7332,NA,14179,3012,Jun-82,FORD,12/13/2019,NA,NA,494.88,2002,October,Y,NA,NA,12/13/2019,,
Insuro,Incompleterequest,7333,NA,14179,3012,Jun-82,FORD,12/13/2019,NA,NA,362.88,2002,October,Y,NA,NA,12/13/2019,,
other,Waitresponsebackoffice,7334,11542,14180,1503,Dec-94,FORD,12/13/2019,12/13/2019,12/14/2019,631.8,2006,January,Y,NA,NA,12/13/2019,,
other,Tailoredofferwithdrawn,7335,NA,14181,1784,Aug-95,DAEWOO,12/13/2019,NA,NA,773.28,2004,May,NA,Y,NA,12/13/2019,,
Seguros International Ltd.,Calculatenewpremium,7336,NA,14182,6534,May-92,CITROEN,12/13/2019,NA,NA,659.4,2012,September,NA,NA,Y,12/13/2019,,
Seguros International Ltd.,Incompleterequest,7337,NA,13972,8131,May-66,PEUGEOT,12/13/2019,NA,NA,345.96,2003,October,Y,NA,NA,12/13/2019,,
other,Calculatenewpremium,7338,NA,14183,1087,Dec-70,MERCEDES-BENZ,12/13/2019,NA,NA,623.04,2002,May,NA,Y,NA,12/13/2019,,
Insuro,Tailoredofferrequested,7339,NA,14184,2405,Feb-52,PEUGEOT,12/13/2019,NA,NA,311.16,2004,November,NA,Y,NA,12/13/2019,,
T&B,Calculatenewpremium,7340,NA,14185,7483,Jul-69,SUZUKI,12/13/2019,NA,NA,413.4,2016,January,NA,NA,Y,12/13/2019,,
T&B,Incompleterequest,7341,NA,14186,6603,Jul-47,FORD,12/13/2019,NA,NA,800.76,2015,September,NA,NA,Y,12/13/2019,,
T&B,Calculatenewpremium,7342,NA,14187,2401,Apr-76,OPEL,12/13/2019,NA,NA,325.8,2000,June,NA,Y,NA,12/13/2019,,
T&B,Calculatenewpremium,7343,NA,14187,2401,Apr-76,OPEL,12/13/2019,NA,NA,548.64,2000,June,NA,Y,NA,12/13/2019,,
other,Incompleterequest,7344,NA,11613,3073,Apr-86,NISSAN,12/13/2019,NA,NA,1917.6,2015,March,NA,NA,Y,12/13/2019,,
T&B,Waitforapproval,7345,11543,14187,2401,Apr-76,OPEL,12/13/2019,12/13/2019,12/14/2019,477.12,2000,June,Y,NA,NA,12/13/2019,,
other,Requestaccepted,7346,11544,13936,3162,Jun-73,FORD,12/13/2019,12/13/2019,12/15/2019,339.74,2012,March,NA,NA,Y,12/13/2019,,
Seguros International Ltd.,Requestaccepted,7347,11545,13972,8131,May-66,PEUGEOT,12/13/2019,12/13/2019,12/14/2019,345.96,2003,October,Y,NA,NA,12/13/2019,,
T&B,Waitforapproval,7348,11546,14188,2243,Mar-72,MERCEDES-BENZ,12/13/2019,12/13/2019,12/14/2019,541.08,2019,December,Y,NA,NA,12/13/2019,,
other,Waitforapproval,7349,11547,13936,3162,Jan-80,BMW,12/13/2019,12/13/2019,12/15/2019,968.18,2017,May,NA,NA,Y,12/13/2019,,
other,Waitforapproval,7350,11548,13936,3162,Jan-80,BMW,12/13/2019,12/13/2019,12/15/2019,964.06,2017,May,NA,NA,Y,12/13/2019,,
T&B,Calculatenewpremium,7351,NA,14189,9804,Apr-43,TOYOTA,12/13/2019,NA,NA,NA,2015,October,N,N,N,12/13/2019,,
Seguros International Ltd.,Waitforapproval,7352,11549,14190,2542,Oct-65,OPEL,12/13/2019,12/13/2019,1/8/2020,1002.36,2015,January,NA,NA,Y,12/13/2019,,
T&B,Incompleterequest,7353,NA,14191,3584,Mar-95,VOLKSWAGEN,12/14/2019,NA,NA,755.04,2003,April,Y,NA,NA,12/14/2019,,
T&B,Incompleterequest,7354,NA,14192,2625,Apr-85,SEAT,12/14/2019,NA,NA,634.08,2011,July,Y,NA,NA,12/14/2019,,
T&B,Requestaccepted,7355,11550,14192,2625,Apr-85,SEAT,12/14/2019,12/14/2019,12/15/2019,749.4,2011,July,Y,NA,NA,12/14/2019,,
Seguros International Ltd.,Calculatenewpremium,7356,NA,14193,5171,Feb-59,RENAULT,12/14/2019,NA,NA,137.16,2002,January,Y,NA,NA,12/14/2019,,
T&B,Calculatenewpremium,7357,NA,14194,4501,Aug-38,HYUNDAI,12/14/2019,NA,NA,NA,2002,February,N,N,N,12/14/2019,,
T&B,Calculatenewpremium,7358,NA,14195,4854,Nov-42,ALFA ROMEO,12/14/2019,NA,NA,NA,2010,October,N,N,N,12/14/2019,,
other,Tailoredofferrequested,7359,NA,14196,1816,May-01,VOLVO,12/15/2019,NA,NA,NA,2007,July,N,N,N,12/15/2019,,
Seguros International Ltd.,Waitforapproval,7360,11551,14197,3851,Sep-70,SUZUKI,12/15/2019,12/15/2019,1/1/2020,118.64,2009,September,Y,NA,NA,12/15/2019,,
T&B,Calculatenewpremium,7361,NA,14198,5521,Oct-35,NISSAN,12/15/2019,NA,NA,NA,2002,August,N,N,N,12/15/2019,,
Seguros International Ltd.,Incompleterequest,7362,NA,14199,3843,Jul-88,SEAT,12/15/2019,NA,NA,433.44,2008,January,NA,Y,NA,12/15/2019,,
Seguros International Ltd.,Calculatenewpremium,7363,NA,14200,1943,Mar-67,TOYOTA,12/15/2019,NA,NA,267,1996,October,Y,NA,NA,12/15/2019,,
Seguros International Ltd.,Incompleterequest,7364,NA,14201,5961,Oct-89,PEUGEOT,12/15/2019,NA,NA,223.08,2008,February,Y,NA,NA,12/15/2019,,
Seguros International Ltd.,Calculatenewpremium,7365,NA,14202,3621,Oct-55,DAIHATSU,12/15/2019,NA,NA,210.36,2004,November,NA,Y,NA,12/15/2019,,
Insuro,Requestaccepted,7366,11552,14203,3907,Sep-89,OPEL,12/15/2019,12/15/2019,1/1/2020,320.28,2007,April,Y,NA,NA,12/15/2019,,
T&B,Tailoredofferrequested,7367,NA,14204,7671,Oct-38,RENAULT,12/15/2019,NA,NA,NA,2011,October,N,N,N,12/15/2019,,
other,Calculatenewpremium,7368,NA,14205,1785,Apr-71,FORD,12/15/2019,NA,NA,431.16,2009,August,NA,NA,Y,12/15/2019,,
Seguros International Ltd.,Tailoredofferrequested,7369,NA,10736,1231,Sep-74,OPEL,12/15/2019,NA,NA,219.24,2002,November,NA,Y,NA,12/15/2019,,
T&B,Incompleterequest,7370,NA,14206,3564,Feb-82,FIAT,12/15/2019,NA,NA,737.76,2004,October,Y,NA,NA,12/15/2019,,
T&B,Calculatenewpremium,7371,NA,14207,5141,Jul-89,FORD,12/15/2019,NA,NA,321,2003,October,NA,Y,NA,12/15/2019,,
T&B,Tailoredofferrequested,7372,NA,14207,5141,Jul-89,FORD,12/15/2019,NA,NA,321,2003,October,NA,Y,NA,12/15/2019,,
T&B,Incompleterequest,7373,NA,14208,3334,Sep-90,OPEL,12/15/2019,NA,NA,367.44,2001,January,Y,NA,NA,12/15/2019,,
T&B,Requestaccepted,7374,11553,14208,3334,Sep-90,OPEL,12/15/2019,12/15/2019,1/2/2020,367.44,2001,January,Y,NA,NA,12/15/2019,,
Seguros International Ltd.,Incompleterequest,7375,NA,14209,5258,Jan-95,RENAULT,12/15/2019,NA,NA,683.4,2011,June,NA,Y,NA,12/15/2019,,
Seguros International Ltd.,Policycreated,6264,11332,13457,5629,Apr-84,OPEL,11/9/2019,11/9/2019,1/1/2020,335.28,2003,January,Y,NA,NA,11/11/2019,,
Insuro,Incompleterequest,6300,NA,13487,1326,Dec-86,DACIA,11/11/2019,NA,NA,400.32,2009,January,NA,Y,NA,12/19/2019,,
Seguros International Ltd.,Policycreated,6420,11356,13428,2133,Apr-70,FORD,11/12/2019,11/12/2019,1/1/2020,260.28,2012,January,NA,NA,Y,11/13/2019,,
other,Personaloffer,6865,NA,13874,1507,NA,AUDI,11/25/2019,NA,NA,2126.64,2016,September,NA,NA,Y,12/16/2019,,
other,Policycreated,6882,11488,13887,2071,Mar-52,CITROEN,11/25/2019,12/2/2019,1/1/2020,528.36,2013,August,NA,NA,Y,12/2/2019,,
other,Policycreated,6951,11554,13934,9271,Aug-55,BMW,11/27/2019,12/16/2019,1/1/2020,776.88,2017,May,NA,NA,Y,12/16/2019,,
T&B,Policycreated,7033,11478,13994,2231,Apr-60,VOLKSWAGEN,11/30/2019,11/30/2019,1/1/2020,871.8,2014,October,NA,NA,Y,11/30/2019,,
Insuro,Policycreated,7073,11493,11831,3981,Jan-91,VOLKSWAGEN,12/2/2019,12/2/2019,1/2/2020,302.88,1997,September,Y,NA,NA,12/2/2019,,
T&B,Policycreated,7169,11526,13910,1034,Jan-50,FORD,12/5/2019,12/9/2019,1/1/2020,418.68,2000,November,Y,NA,NA,12/18/2019,,
other,Calculatenewpremium,7246,NA,14119,2678,May-78,VOLVO,12/9/2019,NA,NA,703.32,2015,May,NA,NA,Y,12/20/2019,,
other,Personaloffer,7254,NA,14125,4611,May-79,MITSUBISHI,12/9/2019,NA,NA,357.24,2003,January,Y,NA,NA,12/16/2019,,
T&B,Policycreated,7284,11534,14145,3082,Mar-91,AUDI,12/11/2019,12/11/2019,12/11/2019,1863.6,2015,February,NA,NA,Y,12/11/2019,,
T&B,Policycreated,7286,11535,13021,2552,Jul-50,TOYOTA,12/11/2019,12/11/2019,1/1/2020,444.36,2011,December,NA,NA,Y,12/11/2019,,
Insuro,Policycreated,7288,11555,13307,8031,Apr-98,SUZUKI,12/11/2019,12/16/2019,12/17/2019,457.2,1999,May,Y,NA,NA,12/16/2019,,
other,Policycreated,7295,11536,14152,7157,Feb-54,MAZDA,12/11/2019,12/11/2019,12/12/2019,516.84,2014,June,NA,NA,Y,12/11/2019,,
T&B,Policycreated,7301,11537,14158,3079,Feb-90,SEAT,12/11/2019,12/11/2019,12/12/2019,1473.24,2012,March,NA,NA,Y,12/11/2019,,
Seguros International Ltd.,Policycreated,7326,11540,14001,3992,Dec-79,NISSAN,12/12/2019,12/12/2019,12/14/2019,287.04,2012,February,NA,NA,Y,12/12/2019,,
T&B,Policycreated,7328,11541,14080,4233,Oct-54,FIAT,12/12/2019,12/12/2019,1/16/2020,196.28,2005,May,Y,NA,NA,12/13/2019,,
other,Policycreated,7334,11542,14180,1503,Dec-94,FORD,12/13/2019,12/13/2019,12/14/2019,631.8,2006,January,Y,NA,NA,12/13/2019,,
Insuro,Personaloffer,7339,NA,14184,2405,Feb-52,PEUGEOT,12/13/2019,NA,NA,268.32,2004,November,Y,NA,NA,12/16/2019,,
T&B,Policycreated,7345,11543,14187,2401,Apr-76,OPEL,12/13/2019,12/13/2019,12/14/2019,477.12,2000,June,Y,NA,NA,12/16/2019,,
other,Policycreated,7346,11544,13936,3162,Jun-73,FORD,12/13/2019,12/13/2019,12/15/2019,339.74,2012,March,NA,NA,Y,12/17/2019,,
Seguros International Ltd.,Policycreated,7347,11545,13972,8131,May-66,PEUGEOT,12/13/2019,12/13/2019,12/14/2019,345.96,2003,October,Y,NA,NA,12/13/2019,,
T&B,Policycreated,7348,11546,14188,2243,Mar-72,MERCEDES-BENZ,12/13/2019,12/13/2019,12/14/2019,541.08,2019,December,Y,NA,NA,12/16/2019,,
other,Policycreated,7349,11547,13936,3162,Jan-80,BMW,12/13/2019,12/13/2019,12/15/2019,968.18,2017,May,NA,NA,Y,12/17/2019,,
other,Policycreated,7350,11548,13936,3162,Jan-80,BMW,12/13/2019,12/13/2019,12/15/2019,964.06,2017,May,NA,NA,Y,12/17/2019,,
Seguros International Ltd.,Policycreated,7352,11549,14190,2542,Oct-65,OPEL,12/13/2019,12/13/2019,1/8/2020,1002.36,2015,January,NA,NA,Y,12/17/2019,,
T&B,Policycreated,7355,11550,14192,2625,Apr-85,SEAT,12/14/2019,12/14/2019,12/15/2019,749.4,2011,July,Y,NA,NA,12/14/2019,,
other,Tailoredofferrejected,7359,NA,14196,1816,May-01,VOLVO,12/15/2019,NA,NA,0,2007,July,N,N,N,12/16/2019,,
Seguros International Ltd.,Waitresponsebackoffice,7360,11551,14197,3851,Sep-70,SUZUKI,12/15/2019,12/15/2019,1/1/2020,118.64,2009,September,Y,NA,NA,12/20/2019,,
Seguros International Ltd.,Incompleterequest,7363,NA,14200,1943,Mar-67,TOYOTA,12/15/2019,NA,NA,267,1996,October,Y,NA,NA,12/16/2019,,
Insuro,Policycreated,7366,11552,14203,3907,Sep-89,OPEL,12/15/2019,12/15/2019,1/1/2020,320.28,2007,April,Y,NA,NA,12/15/2019,,
T&B,Tailoredofferwithdrawn,7367,NA,14204,7671,Oct-38,RENAULT,12/15/2019,NA,NA,690.48,2011,October,Y,NA,NA,12/19/2019,,
Seguros International Ltd.,Personaloffer,7369,NA,10736,1231,Sep-74,OPEL,12/15/2019,NA,NA,169.56,2002,November,Y,NA,NA,12/16/2019,,
T&B,Personaloffer,7372,NA,14207,5141,Jul-89,FORD,12/15/2019,NA,NA,259.92,2003,October,Y,NA,NA,12/19/2019,,
T&B,Policycreated,7374,11553,14208,3334,Sep-90,OPEL,12/15/2019,12/15/2019,1/2/2020,367.44,2001,January,Y,NA,NA,12/15/2019,,
T&B,Calculatenewpremium,7376,NA,14210,7603,Oct-01,MAZDA,12/16/2019,NA,NA,1926.96,1999,February,NA,NA,Y,12/16/2019,,
other,Calculatenewpremium,7377,NA,14211,3454,Jun-82,BMW,12/16/2019,NA,NA,740.4,2017,June,NA,NA,Y,12/16/2019,,
T&B,Calculatenewpremium,7378,NA,14212,9204,Mar-90,PEUGEOT,12/16/2019,NA,NA,409.56,2003,January,NA,NA,Y,12/16/2019,,
other,Calculatenewpremium,7379,NA,14213,3522,Jul-89,TOYOTA,12/16/2019,NA,NA,750.12,2013,January,NA,NA,Y,12/16/2019,,
T&B,Tailoredofferwithdrawn,7380,NA,14214,7361,Apr-45,BMW,12/16/2019,NA,NA,387.96,2001,October,Y,NA,NA,12/19/2019,,
T&B,Waitresponsebackoffice,7381,11556,14215,3233,Jul-67,KIA,12/16/2019,12/16/2019,12/17/2019,360.12,2014,May,NA,Y,NA,12/17/2019,,
Seguros International Ltd.,Personaloffer,7382,NA,14216,8042,Mar-85,BMW,12/16/2019,NA,NA,333.84,2005,June,Y,NA,NA,12/17/2019,,
T&B,Policycreated,7383,11557,14217,3341,Jun-99,VOLKSWAGEN,12/16/2019,12/16/2019,12/17/2019,1498.8,2001,January,Y,NA,NA,12/17/2019,,
other,Calculatenewpremium,7384,NA,14218,5388,Jan-81,NISSAN,12/16/2019,NA,NA,534.96,2008,March,NA,NA,Y,12/16/2019,,
Seguros International Ltd.,Policycreated,7385,11558,14193,5171,Feb-59,RENAULT,12/16/2019,12/16/2019,1/1/2020,137.16,2002,January,Y,NA,NA,12/16/2019,,
other,Incompleterequest,7386,NA,14219,1947,Apr-95,CITROEN,12/16/2019,NA,NA,754.2,2014,November,Y,NA,NA,12/16/2019,,
other,Waitforapproval,7387,11559,14219,1947,Apr-95,CITROEN,12/16/2019,12/16/2019,12/17/2019,754.2,2014,November,Y,NA,NA,12/17/2019,,
Seguros International Ltd.,Personaloffer,7388,NA,14193,5171,Jul-55,KIA,12/16/2019,NA,NA,248.04,2007,September,Y,NA,NA,12/17/2019,,
other,Personaloffer,7389,NA,10138,4251,NA,BMW,12/16/2019,NA,NA,2765.88,2018,December,NA,NA,Y,12/19/2019,,
Seguros International Ltd.,Policycreated,7390,11560,14201,5961,Oct-89,PEUGEOT,12/16/2019,12/16/2019,1/1/2020,223.08,2008,February,Y,NA,NA,12/16/2019,,
Seguros International Ltd.,Calculatenewpremium,7391,NA,14220,7009,May-71,OPEL,12/16/2019,NA,NA,507.36,2006,September,NA,NA,Y,12/16/2019,,
